Codi_Incident,Descripcio_Incident,Codi_districte,Nom_districte,Codi_barri,Nom_barri,NK_Any,Mes_any,Nom_mes,Numero_incidents_GUB
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,23,Sarrià,2025,12,desembre,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,1,gener,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,3,març,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,6,juny,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,7,juliol,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,24,les Tres Torres,2025,12,desembre,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,3,març,2
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,4,abril,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,5,maig,3
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,7,juliol,5
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,9,setembre,2
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,10,octubre,3
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,11,novembre,4
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,2025,12,desembre,2
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,1,gener,5
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,3,març,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,4,abril,3
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,6,juny,7
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,7,juliol,9
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,8,agost,4
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,9,setembre,5
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,10,octubre,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,11,novembre,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,2025,12,desembre,5
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,6,juny,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,7,juliol,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,8,agost,3
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,9,setembre,2
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,10,octubre,1
480,ALARMES D'INCENDI / ROBATORI,05,Sarrià-Sant Gervasi,27,el Putxet i el Farró,2025,11,novembre,1
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,1,gener,1
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,3,març,5
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,4,abril,13
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,5,maig,5
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,6,juny,15
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,7,juliol,3
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,8,agost,7
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,9,setembre,11
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,10,octubre,16
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,11,novembre,20
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,28,Vallcarca i els Penitents,2025,12,desembre,29
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,29,el Coll,2025,7,juliol,1
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,30,la Salut,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,30,la Salut,2025,3,març,1
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,30,la Salut,2025,4,abril,1
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,30,la Salut,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,30,la Salut,2025,10,octubre,2
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,1,gener,2
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,2,febrer,3
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,3,març,3
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,4,abril,4
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,5,maig,3
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,6,juny,3
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,7,juliol,5
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,8,agost,7
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,9,setembre,4
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,10,octubre,2
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,11,novembre,8
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,31,la Vila de Gràcia,2025,12,desembre,2
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,1,gener,1
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,2,febrer,2
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,3,març,2
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,4,abril,2
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,6,juny,2
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,7,juliol,4
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,8,agost,1
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,10,octubre,3
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,11,novembre,4
480,ALARMES D'INCENDI / ROBATORI,06,Gràcia,32,el Camp d'en Grassot i Gràcia Nova,2025,12,desembre,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,33,el Baix Guinardó,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,33,el Baix Guinardó,2025,3,març,3
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,33,el Baix Guinardó,2025,4,abril,4
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,33,el Baix Guinardó,2025,8,agost,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,33,el Baix Guinardó,2025,9,setembre,3
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,33,el Baix Guinardó,2025,10,octubre,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,33,el Baix Guinardó,2025,11,novembre,3
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,34,Can Baró,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,34,Can Baró,2025,6,juny,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,34,Can Baró,2025,8,agost,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,34,Can Baró,2025,12,desembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,35,el Guinardó,2025,1,gener,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,35,el Guinardó,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,35,el Guinardó,2025,3,març,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,35,el Guinardó,2025,4,abril,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,35,el Guinardó,2025,5,maig,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,35,el Guinardó,2025,6,juny,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,35,el Guinardó,2025,7,juliol,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,35,el Guinardó,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,35,el Guinardó,2025,11,novembre,5
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,35,el Guinardó,2025,12,desembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,36,la Font d'en Fargues,2025,7,juliol,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,36,la Font d'en Fargues,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,36,la Font d'en Fargues,2025,11,novembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,37,el Carmel,2025,1,gener,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,37,el Carmel,2025,3,març,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,37,el Carmel,2025,4,abril,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,37,el Carmel,2025,6,juny,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,37,el Carmel,2025,7,juliol,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,37,el Carmel,2025,8,agost,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,37,el Carmel,2025,11,novembre,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,37,el Carmel,2025,12,desembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,38,la Teixonera,2025,6,juny,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,38,la Teixonera,2025,7,juliol,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,38,la Teixonera,2025,8,agost,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,38,la Teixonera,2025,10,octubre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,1,gener,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,3,març,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,6,juny,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,39,Sant Genís dels Agudells,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,40,Montbau,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,40,Montbau,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,40,Montbau,2025,10,octubre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,40,Montbau,2025,11,novembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,41,la Vall d'Hebron,2025,1,gener,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,41,la Vall d'Hebron,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,41,la Vall d'Hebron,2025,6,juny,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,41,la Vall d'Hebron,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,41,la Vall d'Hebron,2025,10,octubre,6
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,41,la Vall d'Hebron,2025,11,novembre,18
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,41,la Vall d'Hebron,2025,12,desembre,20
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,42,la Clota,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,42,la Clota,2025,6,juny,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,42,la Clota,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,42,la Clota,2025,10,octubre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,42,la Clota,2025,11,novembre,4
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,43,Horta,2025,1,gener,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,43,Horta,2025,2,febrer,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,43,Horta,2025,3,març,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,43,Horta,2025,6,juny,3
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,43,Horta,2025,7,juliol,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,43,Horta,2025,8,agost,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,43,Horta,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,43,Horta,2025,11,novembre,2
480,ALARMES D'INCENDI / ROBATORI,07,Horta-Guinardó,43,Horta,2025,12,desembre,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,1,gener,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,3,març,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,4,abril,4
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,7,juliol,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,9,setembre,5
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,10,octubre,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,11,novembre,5
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,44,Vilapicina i la Torre Llobeta,2025,12,desembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,45,Porta,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,45,Porta,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,45,Porta,2025,6,juny,4
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,45,Porta,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,45,Porta,2025,10,octubre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,45,Porta,2025,11,novembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,45,Porta,2025,12,desembre,6
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,46,el Turó de la Peira,2025,1,gener,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,46,el Turó de la Peira,2025,3,març,3
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,46,el Turó de la Peira,2025,4,abril,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,46,el Turó de la Peira,2025,7,juliol,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,46,el Turó de la Peira,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,47,Can Peguera,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,47,Can Peguera,2025,3,març,3
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,47,Can Peguera,2025,7,juliol,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,47,Can Peguera,2025,8,agost,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,48,la Guineueta,2025,3,març,5
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,48,la Guineueta,2025,6,juny,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,48,la Guineueta,2025,7,juliol,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,48,la Guineueta,2025,9,setembre,3
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,48,la Guineueta,2025,10,octubre,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,48,la Guineueta,2025,12,desembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,49,Canyelles,2025,3,març,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,49,Canyelles,2025,7,juliol,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,49,Canyelles,2025,11,novembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,50,les Roquetes,2025,1,gener,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,50,les Roquetes,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,50,les Roquetes,2025,6,juny,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,50,les Roquetes,2025,8,agost,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,50,les Roquetes,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,50,les Roquetes,2025,10,octubre,4
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,50,les Roquetes,2025,11,novembre,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,51,Verdun,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,51,Verdun,2025,6,juny,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,52,la Prosperitat,2025,1,gener,4
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,52,la Prosperitat,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,52,la Prosperitat,2025,3,març,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,52,la Prosperitat,2025,4,abril,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,52,la Prosperitat,2025,5,maig,5
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,52,la Prosperitat,2025,6,juny,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,52,la Prosperitat,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,52,la Prosperitat,2025,11,novembre,4
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,52,la Prosperitat,2025,12,desembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,53,la Trinitat Nova,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,53,la Trinitat Nova,2025,6,juny,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,53,la Trinitat Nova,2025,9,setembre,4
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,53,la Trinitat Nova,2025,10,octubre,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,53,la Trinitat Nova,2025,12,desembre,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,54,Torre Baró,2025,3,març,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,55,Ciutat Meridiana,2025,1,gener,3
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,55,Ciutat Meridiana,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,55,Ciutat Meridiana,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,55,Ciutat Meridiana,2025,11,novembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,55,Ciutat Meridiana,2025,12,desembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,56,Vallbona,2025,2,febrer,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,56,Vallbona,2025,3,març,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,56,Vallbona,2025,4,abril,3
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,56,Vallbona,2025,7,juliol,2
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,56,Vallbona,2025,8,agost,4
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,56,Vallbona,2025,9,setembre,3
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,56,Vallbona,2025,10,octubre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,56,Vallbona,2025,11,novembre,1
480,ALARMES D'INCENDI / ROBATORI,08,Nou Barris,56,Vallbona,2025,12,desembre,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,57,la Trinitat Vella,2025,1,gener,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,57,la Trinitat Vella,2025,2,febrer,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,57,la Trinitat Vella,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,57,la Trinitat Vella,2025,6,juny,3
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,57,la Trinitat Vella,2025,8,agost,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,57,la Trinitat Vella,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,57,la Trinitat Vella,2025,10,octubre,2
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,57,la Trinitat Vella,2025,12,desembre,3
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,58,Baró de Viver,2025,8,agost,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,58,Baró de Viver,2025,9,setembre,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,58,Baró de Viver,2025,12,desembre,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,59,el Bon Pastor,2025,2,febrer,6
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,59,el Bon Pastor,2025,3,març,12
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,59,el Bon Pastor,2025,4,abril,3
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,59,el Bon Pastor,2025,5,maig,7
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,59,el Bon Pastor,2025,6,juny,8
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,59,el Bon Pastor,2025,7,juliol,7
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,59,el Bon Pastor,2025,8,agost,20
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,59,el Bon Pastor,2025,9,setembre,10
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,59,el Bon Pastor,2025,10,octubre,6
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,59,el Bon Pastor,2025,11,novembre,6
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,59,el Bon Pastor,2025,12,desembre,9
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,60,Sant Andreu,2025,2,febrer,2
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,60,Sant Andreu,2025,3,març,2
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,60,Sant Andreu,2025,4,abril,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,60,Sant Andreu,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,60,Sant Andreu,2025,6,juny,3
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,60,Sant Andreu,2025,7,juliol,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,60,Sant Andreu,2025,8,agost,3
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,60,Sant Andreu,2025,9,setembre,4
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,60,Sant Andreu,2025,10,octubre,5
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,60,Sant Andreu,2025,11,novembre,3
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,60,Sant Andreu,2025,12,desembre,9
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,61,la Sagrera,2025,1,gener,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,61,la Sagrera,2025,4,abril,2
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,61,la Sagrera,2025,5,maig,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,61,la Sagrera,2025,6,juny,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,61,la Sagrera,2025,7,juliol,2
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,61,la Sagrera,2025,8,agost,1
480,ALARMES D'INCENDI / ROBATORI,09,Sant Andreu,61,la Sagrera,2025,10,octubre,2
