Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Valor,LLOC_NAIX,EDAT_Q,SEXE
2025-01-01,7,Horta-Guinardó,35,el Guinardó,539,1,4,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,542,1,4,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,477,1,5,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,486,1,5,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,441,1,6,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,459,1,6,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,455,1,7,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,513,1,7,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,544,1,8,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,542,1,8,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,734,1,9,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,758,1,9,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,850,1,10,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,786,1,10,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,820,1,11,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,768,1,11,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,675,1,12,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,636,1,12,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,577,1,13,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,484,1,13,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,426,1,14,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,349,1,14,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,439,1,15,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,287,1,15,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,311,1,16,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,181,1,16,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,186,1,17,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,121,1,17,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,137,1,18,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,51,1,18,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,31,1,19,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,13,1,19,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,8,1,20,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,28,2,0,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,22,2,0,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,26,2,1,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,25,2,1,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,32,2,2,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,24,2,2,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,42,2,3,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,52,2,3,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,57,2,4,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,40,2,4,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,92,2,5,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,70,2,5,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,117,2,6,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,113,2,6,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,97,2,7,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,87,2,7,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,94,2,8,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,110,2,8,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,93,2,9,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,109,2,9,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,77,2,10,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,71,2,10,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,79,2,11,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,69,2,11,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,88,2,12,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,77,2,12,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,109,2,13,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,65,2,13,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,94,2,14,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,80,2,14,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,91,2,15,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,78,2,15,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,72,2,16,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,59,2,16,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,68,2,17,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,38,2,17,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,35,2,18,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,28,2,18,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,23,2,19,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,19,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,2,20,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,3,0,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,3,0,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,12,3,1,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,13,3,1,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,11,3,2,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,14,3,2,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,16,3,3,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,11,3,3,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,27,3,4,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,16,3,4,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,80,3,5,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,51,3,5,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,118,3,6,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,95,3,6,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,133,3,7,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,101,3,7,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,105,3,8,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,85,3,8,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,95,3,9,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,94,3,9,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,80,3,10,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,85,3,10,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,88,3,11,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,85,3,11,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,181,3,12,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,138,3,12,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,260,3,13,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,190,3,13,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,337,3,14,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,214,3,14,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,403,3,15,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,288,3,15,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,391,3,16,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,247,3,16,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,255,3,17,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,136,3,17,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,194,3,18,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,86,3,18,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,71,3,19,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,18,3,19,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,11,3,20,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,3,20,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,7,4,0,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,9,4,0,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,1,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,11,4,1,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,9,4,2,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,10,4,2,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,9,4,3,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,10,4,3,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,40,4,4,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,29,4,4,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,84,4,5,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,72,4,5,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,128,4,6,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,115,4,6,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,136,4,7,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,133,4,7,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,97,4,8,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,95,4,8,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,61,4,9,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,87,4,9,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,53,4,10,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,73,4,10,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,25,4,11,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,35,4,11,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,17,4,12,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,29,4,12,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,11,4,13,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,17,4,13,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,16,4,14,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,14,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,10,4,15,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,5,4,15,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,5,4,16,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,6,4,16,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,5,4,17,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,18,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,18,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,4,19,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,38,5,0,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,52,5,0,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,124,5,1,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,114,5,1,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,128,5,2,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,158,5,2,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,164,5,3,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,180,5,3,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,329,5,4,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,375,5,4,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,722,5,5,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,617,5,5,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,857,5,6,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,734,5,6,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,749,5,7,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,669,5,7,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,641,5,8,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,559,5,8,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,562,5,9,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,503,5,9,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,449,5,10,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,345,5,10,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,348,5,11,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,234,5,11,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,286,5,12,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,173,5,12,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,218,5,13,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,133,5,13,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,127,5,14,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,79,5,14,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,77,5,15,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,44,5,15,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,35,5,16,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,23,5,16,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,16,5,17,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,11,5,17,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,11,5,18,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,18,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,19,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,19,2
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,5,20,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,6,7,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,6,8,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,6,10,1
2025-01-01,7,Horta-Guinardó,35,el Guinardó,..,6,16,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,137,1,0,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,158,1,0,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,158,1,1,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,163,1,1,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,178,1,2,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,204,1,2,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,220,1,3,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,220,1,3,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,202,1,4,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,195,1,4,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,144,1,5,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,179,1,5,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,133,1,6,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,143,1,6,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,140,1,7,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,155,1,7,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,173,1,8,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,195,1,8,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,270,1,9,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,270,1,9,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,320,1,10,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,279,1,10,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,246,1,11,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,224,1,11,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,230,1,12,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,208,1,12,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,161,1,13,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,155,1,13,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,135,1,14,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,98,1,14,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,121,1,15,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,109,1,15,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,83,1,16,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,61,1,16,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,48,1,17,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,28,1,17,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,34,1,18,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,23,1,18,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,1,19,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,19,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,20,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,1,20,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,2,0,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,2,0,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,2,1,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,2,1,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,10,2,2,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,12,2,2,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,12,2,3,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,2,3,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,13,2,4,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,2,4,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,22,2,5,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,2,5,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,21,2,6,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,26,2,6,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,18,2,7,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,13,2,7,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,14,2,8,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,19,2,8,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,15,2,9,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,35,2,9,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,23,2,10,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,22,2,10,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,17,2,11,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,25,2,11,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,19,2,12,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,18,2,12,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,23,2,13,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,21,2,13,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,35,2,14,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,27,2,14,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,33,2,15,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,23,2,15,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,22,2,16,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,16,2,16,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,26,2,17,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,13,2,17,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,12,2,18,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,18,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,6,2,19,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,20,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,2,20,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,0,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,0,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,1,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,1,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,2,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,2,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,3,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,3,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,3,4,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,4,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,15,3,5,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,3,5,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,21,3,6,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,15,3,6,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,15,3,7,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,17,3,7,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,32,3,8,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,15,3,8,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,25,3,9,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,3,9,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,24,3,10,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,19,3,10,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,38,3,11,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,18,3,11,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,52,3,12,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,43,3,12,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,86,3,13,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,74,3,13,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,119,3,14,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,70,3,14,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,140,3,15,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,116,3,15,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,98,3,16,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,76,3,16,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,85,3,17,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,38,3,17,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,32,3,18,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,24,3,18,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,10,3,19,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,3,19,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,3,20,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,0,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,6,4,1,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,2,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,2,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,3,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,4,4,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,4,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,4,5,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,8,4,5,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,12,4,6,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,21,4,6,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,19,4,7,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,16,4,7,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,25,4,8,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,20,4,8,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,14,4,9,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,13,4,9,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,4,10,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,11,4,10,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,4,11,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,4,11,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,7,4,12,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,9,4,12,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,4,13,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,13,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,14,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,14,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,15,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,15,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,16,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,16,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,17,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,18,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,18,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,19,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,4,20,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,..,5,0,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,5,5,0,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,25,5,1,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,28,5,1,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,22,5,2,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,29,5,2,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,37,5,3,1
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,26,5,3,2
2025-01-01,7,Horta-Guinardó,36,la Font d'en Fargues,42,5,4,1
