Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_CONTINENT,SEXE
2015-01-01,8,Nou Barris,50,les Roquetes,170,8066,75,2,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8066,50,2,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8066,16,3,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8066,48,3,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8066,684,4,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8066,679,4,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8067,12,1,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8067,17,1,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8067,58,2,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8067,46,2,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8067,14,3,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8067,41,3,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8067,727,4,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8067,686,4,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8068,23,1,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8068,22,1,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8068,121,2,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8068,92,2,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8068,23,3,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8068,48,3,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8068,808,4,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8068,687,4,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8069,21,1,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8069,27,1,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8069,66,2,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8069,45,2,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8069,5,3,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8069,34,3,2
2015-01-01,8,Nou Barris,50,les Roquetes,170,8069,642,4,1
2015-01-01,8,Nou Barris,50,les Roquetes,170,8069,614,4,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8070,19,1,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8070,27,1,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8070,130,2,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8070,89,2,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8070,7,3,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8070,13,3,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8070,588,4,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8070,533,4,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8071,12,1,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8071,9,1,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8071,115,2,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8071,79,2,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8071,16,3,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8071,20,3,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8071,706,4,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8071,656,4,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8072,6,1,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8072,7,1,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8072,60,2,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8072,36,2,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8072,13,3,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8072,17,3,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8072,535,4,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8072,504,4,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8073,16,1,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8073,19,1,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8073,102,2,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8073,69,2,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8073,30,3,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8073,39,3,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8073,706,4,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8073,624,4,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8074,30,1,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8074,25,1,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8074,104,2,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8074,69,2,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8074,29,3,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8074,42,3,2
2015-01-01,8,Nou Barris,50,les Roquetes,171,8074,580,4,1
2015-01-01,8,Nou Barris,50,les Roquetes,171,8074,552,4,2
2015-01-01,8,Nou Barris,51,Verdun,172,8075,17,1,1
2015-01-01,8,Nou Barris,51,Verdun,172,8075,15,1,2
2015-01-01,8,Nou Barris,51,Verdun,172,8075,105,2,1
2015-01-01,8,Nou Barris,51,Verdun,172,8075,69,2,2
2015-01-01,8,Nou Barris,51,Verdun,172,8075,21,3,1
2015-01-01,8,Nou Barris,51,Verdun,172,8075,34,3,2
2015-01-01,8,Nou Barris,51,Verdun,172,8075,825,4,1
2015-01-01,8,Nou Barris,51,Verdun,172,8075,738,4,2
2015-01-01,8,Nou Barris,51,Verdun,172,8076,..,1,1
2015-01-01,8,Nou Barris,51,Verdun,172,8076,..,1,2
2015-01-01,8,Nou Barris,51,Verdun,172,8076,81,2,1
2015-01-01,8,Nou Barris,51,Verdun,172,8076,66,2,2
2015-01-01,8,Nou Barris,51,Verdun,172,8076,28,3,1
2015-01-01,8,Nou Barris,51,Verdun,172,8076,37,3,2
2015-01-01,8,Nou Barris,51,Verdun,172,8076,717,4,1
2015-01-01,8,Nou Barris,51,Verdun,172,8076,633,4,2
2015-01-01,8,Nou Barris,51,Verdun,172,8077,8,1,1
2015-01-01,8,Nou Barris,51,Verdun,172,8077,11,1,2
2015-01-01,8,Nou Barris,51,Verdun,172,8077,26,2,1
2015-01-01,8,Nou Barris,51,Verdun,172,8077,23,2,2
2015-01-01,8,Nou Barris,51,Verdun,172,8077,6,3,1
2015-01-01,8,Nou Barris,51,Verdun,172,8077,8,3,2
2015-01-01,8,Nou Barris,51,Verdun,172,8077,719,4,1
2015-01-01,8,Nou Barris,51,Verdun,172,8077,629,4,2
2015-01-01,8,Nou Barris,51,Verdun,173,8078,14,1,1
2015-01-01,8,Nou Barris,51,Verdun,173,8078,22,1,2
2015-01-01,8,Nou Barris,51,Verdun,173,8078,77,2,1
2015-01-01,8,Nou Barris,51,Verdun,173,8078,56,2,2
2015-01-01,8,Nou Barris,51,Verdun,173,8078,5,3,1
2015-01-01,8,Nou Barris,51,Verdun,173,8078,13,3,2
2015-01-01,8,Nou Barris,51,Verdun,173,8078,690,4,1
2015-01-01,8,Nou Barris,51,Verdun,173,8078,593,4,2
2015-01-01,8,Nou Barris,51,Verdun,173,8079,7,1,1
2015-01-01,8,Nou Barris,51,Verdun,173,8079,12,1,2
2015-01-01,8,Nou Barris,51,Verdun,173,8079,95,2,1
2015-01-01,8,Nou Barris,51,Verdun,173,8079,76,2,2
2015-01-01,8,Nou Barris,51,Verdun,173,8079,19,3,1
2015-01-01,8,Nou Barris,51,Verdun,173,8079,34,3,2
2015-01-01,8,Nou Barris,51,Verdun,173,8079,620,4,1
2015-01-01,8,Nou Barris,51,Verdun,173,8079,542,4,2
2015-01-01,8,Nou Barris,51,Verdun,173,8080,5,1,1
2015-01-01,8,Nou Barris,51,Verdun,173,8080,..,1,2
2015-01-01,8,Nou Barris,51,Verdun,173,8080,98,2,1
2015-01-01,8,Nou Barris,51,Verdun,173,8080,46,2,2
2015-01-01,8,Nou Barris,51,Verdun,173,8080,15,3,1
2015-01-01,8,Nou Barris,51,Verdun,173,8080,32,3,2
2015-01-01,8,Nou Barris,51,Verdun,173,8080,677,4,1
2015-01-01,8,Nou Barris,51,Verdun,173,8080,570,4,2
2015-01-01,8,Nou Barris,51,Verdun,173,8080,..,999,2
2015-01-01,8,Nou Barris,51,Verdun,173,8081,10,1,1
2015-01-01,8,Nou Barris,51,Verdun,173,8081,22,1,2
2015-01-01,8,Nou Barris,51,Verdun,173,8081,143,2,1
2015-01-01,8,Nou Barris,51,Verdun,173,8081,86,2,2
2015-01-01,8,Nou Barris,51,Verdun,173,8081,26,3,1
2015-01-01,8,Nou Barris,51,Verdun,173,8081,39,3,2
2015-01-01,8,Nou Barris,51,Verdun,173,8081,651,4,1
2015-01-01,8,Nou Barris,51,Verdun,173,8081,558,4,2
2015-01-01,8,Nou Barris,51,Verdun,173,8082,10,1,1
2015-01-01,8,Nou Barris,51,Verdun,173,8082,8,1,2
2015-01-01,8,Nou Barris,51,Verdun,173,8082,67,2,1
2015-01-01,8,Nou Barris,51,Verdun,173,8082,57,2,2
2015-01-01,8,Nou Barris,51,Verdun,173,8082,42,3,1
2015-01-01,8,Nou Barris,51,Verdun,173,8082,34,3,2
2015-01-01,8,Nou Barris,51,Verdun,173,8082,739,4,1
2015-01-01,8,Nou Barris,51,Verdun,173,8082,589,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8083,5,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8083,10,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8083,59,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8083,54,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8083,22,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8083,28,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8083,575,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8083,500,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8083,..,999,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8083,..,999,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8084,..,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8084,..,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8084,51,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8084,31,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8084,21,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8084,38,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8084,537,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8084,467,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8085,13,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8085,22,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8085,71,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8085,62,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8085,18,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8085,25,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8085,632,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8085,590,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8086,11,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8086,11,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8086,99,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8086,57,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8086,24,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8086,32,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8086,769,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8086,656,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,174,8086,..,999,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8087,5,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8087,8,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8087,62,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8087,49,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8087,7,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8087,13,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8087,594,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8087,512,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8088,5,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8088,5,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8088,42,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8088,43,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8088,25,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8088,36,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8088,574,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8088,513,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8088,..,5,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8089,..,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8089,..,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8089,46,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8089,44,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8089,29,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8089,30,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8089,573,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8089,505,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8090,11,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8090,10,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8090,60,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8090,32,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8090,11,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8090,24,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8090,552,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8090,495,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8091,5,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8091,51,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8091,42,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8091,8,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8091,15,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8091,509,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,175,8091,527,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8092,..,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8092,..,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8092,20,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8092,22,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8092,18,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8092,28,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8092,470,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8092,440,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8093,..,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8093,10,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8093,34,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8093,27,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8093,17,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8093,21,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8093,576,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8093,552,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8094,..,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8094,..,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8094,39,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8094,26,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8094,16,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8094,23,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8094,716,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8094,655,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8095,22,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8095,6,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8095,..,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8095,6,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8095,534,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,176,8095,504,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8096,8,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8096,10,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8096,53,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8096,40,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8096,20,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8096,20,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8096,661,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8096,634,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8097,28,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8097,18,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8097,37,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8097,35,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8097,23,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8097,27,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8097,613,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8097,556,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8098,12,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8098,9,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8098,42,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8098,31,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8098,12,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8098,8,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8098,577,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8098,549,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8099,5,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8099,5,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8099,44,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8099,54,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8099,22,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8099,21,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8099,601,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8099,556,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8100,15,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8100,6,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8100,45,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8100,33,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8100,6,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8100,12,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8100,597,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8100,501,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8101,16,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8101,13,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8101,58,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8101,39,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8101,27,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8101,17,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8101,816,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8101,704,4,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8102,12,1,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8102,14,1,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8102,57,2,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8102,39,2,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8102,16,3,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8102,48,3,2
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8102,637,4,1
2015-01-01,8,Nou Barris,52,la Prosperitat,177,8102,537,4,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,38,1,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,63,1,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,74,2,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,56,2,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,30,3,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,52,3,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,600,4,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8103,581,4,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,14,1,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,16,1,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,38,2,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,28,2,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,15,3,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,29,3,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,609,4,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8104,465,4,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,13,1,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,26,1,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,40,2,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,36,2,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,57,3,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,98,3,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,726,4,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8105,623,4,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,17,1,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,28,1,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,55,2,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,44,2,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,43,3,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,60,3,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,539,4,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8106,450,4,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,..,1,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,15,1,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,40,2,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,27,2,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,14,3,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,36,3,2
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,858,4,1
2015-01-01,8,Nou Barris,53,la Trinitat Nova,178,8107,779,4,2
2015-01-01,8,Nou Barris,54,Torre Baró,179,8108,71,1,1
2015-01-01,8,Nou Barris,54,Torre Baró,179,8108,65,1,2
2015-01-01,8,Nou Barris,54,Torre Baró,179,8108,64,2,1
2015-01-01,8,Nou Barris,54,Torre Baró,179,8108,51,2,2
2015-01-01,8,Nou Barris,54,Torre Baró,179,8108,19,3,1
2015-01-01,8,Nou Barris,54,Torre Baró,179,8108,20,3,2
2015-01-01,8,Nou Barris,54,Torre Baró,179,8108,718,4,1
2015-01-01,8,Nou Barris,54,Torre Baró,179,8108,714,4,2
2015-01-01,8,Nou Barris,54,Torre Baró,179,8109,6,1,1
2015-01-01,8,Nou Barris,54,Torre Baró,179,8109,18,1,2
2015-01-01,8,Nou Barris,54,Torre Baró,179,8109,24,2,1
2015-01-01,8,Nou Barris,54,Torre Baró,179,8109,26,2,2
2015-01-01,8,Nou Barris,54,Torre Baró,179,8109,..,3,2
2015-01-01,8,Nou Barris,54,Torre Baró,179,8109,456,4,1
2015-01-01,8,Nou Barris,54,Torre Baró,179,8109,480,4,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,65,1,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,136,1,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,94,2,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,93,2,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,30,3,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,49,3,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,732,4,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8110,664,4,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,40,1,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,58,1,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,111,2,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,73,2,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,21,3,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,45,3,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,649,4,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8111,569,4,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,44,1,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,47,1,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,139,2,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,88,2,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,45,3,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,82,3,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,600,4,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8112,596,4,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,37,1,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,46,1,2
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,134,2,1
2015-01-01,8,Nou Barris,55,Ciutat Meridiana,180,8113,118,2,2
